pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,0.25995316159250587,0.49105027845321203,0.12944288774504625,-0.3036903410875482,-1.1145193734662753,57,
REACTOME_MITOCHONDRIAL_TRANSLATION,0.9604130808950087,1,0.04065793441555567,0.1830640962100264,0.7013402102320442,94,
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION,0.8229166666666666,1,0.05652995250563114,-0.25808989165802554,-0.736300473214189,18,
REACTOME_MITOPHAGY,0.2951167728237792,0.5409104081282639,0.11378726182188,-0.3626334467887472,-1.1080520798920752,25,
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,0.007116191652598744,0.03360612995748785,0.40701791892395395,0.36126709949189145,1.4743385307905001,147,
REACTOME_MITOTIC_G2_G2_M_PHASES,1,1,0.03660822213366891,0.15123947483427758,0.638946444991345,193,
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,1,1,0.034417484021222945,0.1453002591742199,0.6266875193047355,224,
REACTOME_MITOTIC_PROMETAPHASE,1,1,0.03691605933168489,0.1495659834851895,0.6300687952211502,192,
REACTOME_MITOTIC_PROPHASE,0.920774647887324,1,0.043625124000060564,0.20116662286973852,0.7577953324465782,79,
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,1,1,0.03839958133694333,0.14947246036307676,0.5810752090401053,105,
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,1.643760687224428e-4,0.0016223917982905102,0.5188480777437918,0.6175131640911458,2.003590386658944,36,
REACTOME_MRNA_CAPPING,0.7695652173913043,1,0.06170540536375225,-0.2585399005615767,-0.8130074739316799,28,
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE,0.41164241164241167,0.6788488893752052,0.09196861400004266,-0.3780311232935024,-1.0332699013856832,16,
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE,0.4827586206896552,0.7571688851657586,0.07871138069864847,0.38519666244595663,0.9856664161130602,15,
REACTOME_MRNA_SPLICING,0.43790849673202614,0.7068122424767127,0.0755015292281669,0.24027283858746373,1.0099148308435275,184,
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,0.6807760141093474,0.9410727253864508,0.057609110864425044,0.2531233219974942,0.8806019103006325,50,
REACTOME_MTORC1_MEDIATED_SIGNALLING,0.7917448405253283,1,0.05345721410899102,0.26275884267372407,0.7720063199445938,24,
REACTOME_MTOR_SIGNALLING,0.9247311827956989,1,0.04424074234773751,0.21407099914113947,0.7134757929728547,41,
REACTOME_MUSCLE_CONTRACTION,0.2947882736156352,0.5409104081282639,0.09721508088464663,0.25239972344606826,1.0627851837490463,186,
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,0.009627600266228593,0.043094972620261324,0.3807304007227924,0.3884358634692797,1.4871861086175655,96,
REACTOME_MYOGENESIS,0.9891304347826086,1,0.04999139140245922,-0.18013557501839322,-0.5664563515837432,28,
REACTOME_M_PHASE,1,1,0.032142839735294054,0.14496377974117053,0.6539272101482746,340,
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS,0.004798237010214855,0.02512392535322049,0.40701791892395395,0.6819332342266304,1.7734370469648162,16,
REACTOME_NCAM1_INTERACTIONS,0.18973214285714285,0.38811528497409326,0.15016980212840597,-0.33748516017273616,-1.191827541290694,42,
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,0.2255813953488372,0.44165473699665964,0.13959967345192228,-0.3069805795219761,-1.145697706312921,62,
REACTOME_NEDDYLATION,1,1,0.06037863579204014,-0.08326322070908072,-0.37693342366254085,224,
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,0.472168905950096,0.7450530938013504,0.07998588014999461,0.35378530826286836,0.9938410208993576,21,
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.8760907504363001,1,0.04549678100850074,0.21932712956335,0.7486449932719834,45,
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING,0.985239852398524,1,0.04267338611560842,0.1906108566257766,0.5804549567098052,28,
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING,0.9703153988868275,1,0.043625124000060564,0.19252642553312185,0.5974806133091299,30,
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,0.9981132075471698,1,0.04310368287904025,0.15513843296147536,0.46704329878380396,27,
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING,0.9056603773584906,1,0.04754341942013011,0.23514299173943023,0.7078965311912602,27,
REACTOME_NEGATIVE_REGULATION_OF_FLT3,0.05938697318007663,0.16581313303744166,0.25720646646883816,0.5703523875131244,1.459454996706942,15,
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,0.7399103139013453,0.9836692778858213,0.06508775669173134,-0.2395789653769093,-0.8500395873370872,43,
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY,0.6641074856046065,0.9251574993532062,0.06280039778122341,0.30410306272368143,0.8542754355739468,21,
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION,0.0015724779170304935,0.009980937003917023,0.45505986738722953,-0.6403164693846912,-1.8959081385794105,21,
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,0.7930434782608695,1,0.049890735672630714,0.2334240297866247,0.8199711919486218,53,
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,0.0037098810206504743,0.020629028548631086,0.4317076958033464,0.40018859531738904,1.5529370996397416,103,
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,0.22407407407407406,0.4393726671917269,0.12325722638133735,0.3663695819169009,1.176646207675601,35,
REACTOME_NEPHRIN_FAMILY_INTERACTIONS,0.7692307692307693,1,0.059603704257597284,-0.27252629870542805,-0.806921034202119,21,
REACTOME_NETRIN_1_SIGNALING,0.20601851851851852,0.4110819174402989,0.14641623786055022,-0.3238064856664403,-1.157268035124587,49,
REACTOME_NEUREXINS_AND_NEUROLIGINS,7.183049674921838e-4,0.0052346880554697715,0.47727081536286214,-0.490145757991537,-1.7991878703916353,56,
REACTOME_NEURONAL_SYSTEM,6.099181842637677e-6,1.1350140942935947e-4,0.610526878385931,-0.33062627282363605,-1.583566122513501,392,
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,0.010918632563316636,0.04737006742854294,0.3807304007227924,-0.3115869071791022,-1.390843208185354,195,
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,0.5894736842105263,0.8613035178620125,0.06421408818446053,0.26637592439831925,0.9201780604927414,48,
REACTOME_NEUTROPHIL_DEGRANULATION,1.406600740495685e-36,2.7766298617384823e-33,1.5763736216004742,0.5779320430719503,2.675663596980967,443,
REACTOME_NGF_STIMULATED_TRANSCRIPTION,0.2872727272727273,0.5309703779366701,0.10552093684319848,0.3370159743977838,1.109128533171541,39,
REACTOME_NICOTINAMIDE_SALVAGING,0.39923224568138194,0.664489420720951,0.08916471178206781,0.4031622699485395,1.0484646730497313,16,
REACTOME_NICOTINATE_METABOLISM,0.6955719557195572,0.9535132226322264,0.058718587955594134,0.2804802622995434,0.8541284656763867,28,
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,0.6548117154811716,0.9173378003994587,0.06767604016417887,-0.29894407804114365,-0.8636377184763602,19,
REACTOME_NOD1_2_SIGNALING_PATHWAY,0.01934348745634819,0.07314951003607534,0.35248785758361917,0.486956624743685,1.5799851222480583,36,
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,0.8714555765595463,1,0.04939101059815013,0.23682075545556608,0.7327050558669501,31,
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,2.9742567692120157e-5,4.3490243425366805e-4,0.5756102610711286,0.4771999673051332,1.8817218787453314,114,
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,5.310548692522e-5,6.551889449399017e-4,0.557332238758646,0.5648354774986661,2.0061893389111467,58,
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.655705996131528,0.9173378003994587,0.06378453903129748,0.32571467166595747,0.8639123790893917,17,
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.2631578947368421,0.49615442618006333,0.10882012676916121,0.32228534436144657,1.113313463931136,48,
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,0.727447216890595,0.9790649350649351,0.05846932103863807,0.2875253307421977,0.8077058644474034,21,
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,0.726078799249531,0.9785508868125106,0.0574877409561325,0.2767109799700178,0.8129988059057545,24,
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.10150375939849623,0.24199084668192217,0.19189224038483796,0.4703154663362348,1.3644062200026004,23,
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.046717730568510134,0.1406143150216549,0.3217759180753611,0.5490453893131325,1.5348878061459685,20,
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY,0.37084870848708484,0.632658511831633,0.0911073131586733,0.35154901461350907,1.0705495566786303,28,
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,0.47294938917975565,0.7456885736747905,0.07492788183937392,0.28783713924073073,0.9824951140303997,45,
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,0.34177215189873417,0.5954618074564,0.09466462231533423,0.3315955990852016,1.0758989333666409,36,
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,0.05017921146953405,0.14718241224496317,0.27128855468895297,0.392186738181467,1.3909134932361347,59,
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS,0.9366602687140115,1,0.046788296531802984,0.24035416165728893,0.6250655537541197,16,
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS,0.9508196721311475,1,0.043712583357955095,0.20503095144380434,0.6732235193228115,38,
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,0.5228070175438596,0.7963125406107862,0.07011321576425601,0.27196499174958655,0.9502661924084788,51,
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,0.9976019184652278,1,0.054120056962023176,-0.1480071961961351,-0.5648328985385969,73,
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,0.5608465608465608,0.8343304609940696,0.0668966276500666,0.2598525245368888,0.9333913785660978,61,
REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER,0.05343511450381679,0.15376226826608505,0.27128855468895297,0.5289286599298281,1.4450720281350404,19,
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,0.8735849056603774,1,0.04919275210451909,0.2325925046328688,0.726399819059696,32,
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,0.869811320754717,1,0.04939101059815013,0.23321534881104872,0.7371830579703149,34,
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,0.3413793103448276,0.5953027903009626,0.09196861400004266,0.30213182537780536,1.062937724202395,52,
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,0.0888468809073724,0.21922967863894138,0.20658792269689108,0.4395528202123022,1.3599423457229785,31,
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,4.1431884888097327e-4,0.0033502211148389496,0.49849310876659025,0.5326613185382374,1.8817721549045408,56,
REACTOME_NUCLEOTIDE_CATABOLISM,0.8625954198473282,1,0.050294806366235845,0.2394483729246415,0.7479563029504386,33,
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,0.9966216216216216,1,0.0380842053196415,0.16353377212440878,0.6429545738346044,109,
REACTOME_NUCLEOTIDE_SALVAGE,0.14395393474088292,0.3182139610061623,0.1608014010700223,0.45931055967855633,1.2902787789073995,21,
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION,0.896551724137931,1,0.04870108645215302,0.2620838249170815,0.6706372344632294,15,
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,0.9851380042462845,1,0.049093966819213915,-0.18121911863173965,-0.5537278017079444,25,
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,0.6622641509433962,0.9232411256795651,0.06211241889494712,0.27395981779163003,0.8659744621021968,34,
REACTOME_ONCOGENE_INDUCED_SENESCENCE,0.16981132075471697,0.3588047113566962,0.1455161460903603,0.39084833564418997,1.235453724386865,34,
REACTOME_ONCOGENIC_MAPK_SIGNALING,0.8373702422145328,1,0.04716424556708607,0.21546851476671075,0.8079243345289601,77,
REACTOME_OPIOID_SIGNALLING,0.9527145359019265,1,0.0418238690062304,0.19200101711989373,0.7298199174899572,86,
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,0.7522123893805309,0.9888633337368358,0.05312980547054692,0.2316285422714235,0.8530812674356717,69,
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,1,1,0.06130260753962072,-0.1343117203107562,-0.6184766852255424,261,
REACTOME_OTHER_INTERLEUKIN_SIGNALING,0.10150375939849623,0.24199084668192217,0.19189224038483796,0.47048759030568216,1.3649055593425439,23,
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,0.21755725190839695,0.4291843241186581,0.1275053153001827,0.44200417208076115,1.2075879296796541,19,
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,0.6454545454545455,0.9088172965128264,0.061570675542167844,0.26913307828700966,0.8857241170297935,39,
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,0.39436619718309857,0.6601792324176894,0.08504274637643215,0.281253468823145,1.017428168190953,64,
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,0.39019963702359345,0.65609376787442375,0.08730982576379309,0.3182296971127919,1.0373927205719002,37,
REACTOME_O_LINKED_GLYCOSYLATION,0.4957118353344768,0.7686843385312312,0.07165273668294567,0.25344916045103655,0.9759235590476922,99,
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,0.871304347826087,1,0.04558782025712307,0.21866611086939058,0.7758335948013948,57,
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,0.006077745941897668,0.030144398214336676,0.40701791892395395,0.6754706839954419,1.756630524826533,16,
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,0.08159722222222222,0.2065037393162393,0.20658792269689108,0.3388260805682788,1.2972474677234125,96,
REACTOME_PARASITE_INFECTION,6.152305374337115e-6,1.1350140942935947e-4,0.610526878385931,0.5786796297761289,2.093360690469446,64,
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,0.9937629937629938,1,0.0477342401407188,-0.16131454727506794,-0.47763500967568023,21,
REACTOME_PCP_CE_PATHWAY,0.9948096885813149,1,0.03927585708967778,0.1698679485326497,0.6489880700081015,90,
REACTOME_PD_1_SIGNALING,7.869322395593665e-8,2.6782831739486025e-6,0.7049757151672383,0.8225192653025883,2.3105916702745963,21,
REACTOME_PEPTIDE_HORMONE_METABOLISM,0.946524064171123,1,0.042931109345258275,0.1988025196353852,0.7285835719171863,68,
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,1.4730037186151724e-5,2.4030655706994632e-4,0.5933254763964051,0.42970535145311306,1.788350334919709,164,
REACTOME_PERK_REGULATES_GENE_EXPRESSION,0.5822306238185255,0.8528258126129814,0.06847149044920875,0.2983033788481821,0.9229275256883747,31,
REACTOME_PEROXISOMAL_LIPID_METABOLISM,0.9797047970479705,1,0.042931109345258275,0.18791499901692377,0.5773440558647817,29,
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,1,1,0.039921862429271364,0.14596500524632738,0.5243069225980761,61,
REACTOME_PHASE_0_RAPID_DEPOLARISATION,0.014429864649550594,0.058250619260149024,0.3807304007227924,-0.4838393554359897,-1.5983719180273708,32,
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL,0.01387921993054247,0.056606570543162885,0.3807304007227924,-0.6025012072456303,-1.7188659391390888,18,
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,0.06108202443280977,0.16921974149501037,0.24133997681509095,0.36319034597162947,1.3581178116185568,76,
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,0.060658578856152515,0.16841073792130107,0.24133997681509095,0.3554525566252731,1.3525627379621006,88,
REACTOME_PHOSPHOLIPID_METABOLISM,0.28665568369028005,0.530326447614445,0.09957912004959042,0.2533485000029473,1.0668672724122032,190,
REACTOME_PHOSPHORYLATION_OF_THE_APC_C,0.6252354048964218,0.8911297395419038,0.06479433660007268,0.3152651960145464,0.881341897197809,20,
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,0.009498372685824331,0.042613153822311886,0.3807304007227924,0.3888399924407363,1.4887333781901335,96,
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,0.508637236084453,0.781361793020008,0.07608371609517249,0.3745642788104897,0.9740926753122899,16,
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,0.18541666666666667,0.3808662851196671,0.14641623786055022,-0.43789952318035663,-1.2492764597118935,18,
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS,0.8695652173913043,1,0.05594285930657051,-0.23612706365876224,-0.7425278153783186,28,
REACTOME_PI_3K_CASCADE_FGFR1,0.5551257253384912,0.8298622949303961,0.07200331366198796,0.35659908346744995,0.9458289398010549,17,
REACTOME_PI_3K_CASCADE_FGFR2,0.49427480916030536,0.767058548178021,0.077274697304471,0.36023009996525884,0.98417514607952306,19,
REACTOME_PI_3K_CASCADE_FGFR3,0.6103646833013435,0.8813898206560732,0.0668966276500666,0.34352458656756013,0.893370784389309,16,
REACTOME_PI_3K_CASCADE_FGFR4,0.28598848368522073,0.5295884303889548,0.10925003948071095,0.44062086994272576,1.145879589383093,16,
REACTOME_PI_METABOLISM,0.196113074204947,0.3968130631936632,0.12944288774504625,0.3101125029470935,1.1675926460217911,82,
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING,0.817047817047817,1,0.05676723874874463,-0.27455397046730307,-0.7504365024716314,16,
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,0.8874045801526718,1,0.048995408986248136,0.2564492831181943,0.7006383161739645,19,
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,0.2750455373406193,0.514141655718746,0.10839425585339667,0.34283566594708814,1.1257082501591882,38,
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.4902654867256637,0.7644423939940443,0.07380527241712746,0.2674231086833927,0.9622275147857232,63,
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,0.7358490566037735,0.9821730086419341,0.05712585100181134,0.2637207151105604,0.8236150173496755,32,
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,0.6383763837638377,0.902043651789417,0.06280039778122341,0.2916066281472959,0.8880108704922581,28,
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,4.586530094508829e-8,1.6766315567704498e-6,0.7195128263389107,0.44187411546786226,1.9195299294343295,245,
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,0.10377358490566038,0.2456223700285055,0.19002330527910832,0.41575367673700514,1.31417836922776,34,
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,0.11521739130434783,0.26716632498202825,0.19381330272531053,-0.41273708813967336,-1.2978976811605631,28,
REACTOME_PLATELET_HOMEOSTASIS,0.782312925170068,1,0.06293946920189672,-0.22011431430456582,-0.8613495750368083,81,
REACTOME_PLATELET_SENSITIZATION_BY_LDL,0.1727447216890595,0.3619937161509591,0.1455161460903603,0.48518259380062934,1.2617669050318836,16,
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,0.42034548944337813,0.687518139937414,0.08628656262672446,0.4000066938925675,1.040258275119115,16,
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE,0.9299363057324841,1,0.051740545987316304,-0.22338429176124056,-0.6825664628929136,25,
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.9658273381294964,1,0.04241700544387469,0.19783837950039362,0.6653095881128358,43,
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION,0.46502835538752363,0.737914769722646,0.07998588014999461,0.3326276812744797,0.9942004624823789,26,
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,0.2318840579710145,0.4509526202768767,0.12878871306171366,-0.3923248982558708,-1.175464777903662,22,
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,0.07612456747404844,0.19798405295622085,0.21392785549235627,0.3496202457665426,1.3146116128543142,78,
REACTOME_POTASSIUM_CHANNELS,0.006360021662562349,0.030999216696044635,0.40701791892395395,-0.3785671138922063,-1.5369325386021588,98,
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,0.2031523642732049,0.4063047285464098,0.12625398784911535,0.3060079808065713,1.1619797275110704,87,
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,0.8813559322033898,1,0.04870108645215302,0.25518315935369146,0.713379125386667,20,
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,0.21516754850088182,0.42601879713213714,0.12267918956880833,0.33651461793205945,1.1707155747505265,50,
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI,0.446360153256705,0.7157716836139201,0.08289621345715653,0.3783290494570878,1.0166549125075146,18,
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA,0.6125461254612546,0.8814820403770081,0.06479433660007268,0.29456046341506714,0.8970059946569234,28,
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.42038216560509556,0.687518139937414,0.0762797180809272,0.23322005135286816,1.0068747947212353,234,
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,0.5762411347517731,0.8469843633655995,0.06583119583688658,0.2569095000203995,0.9186514555362943,60,
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS,0.8263358778625954,1,0.052269331749930564,0.27547935614542757,0.7526298762998049,19,
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,0.6507633587786259,0.9133356724514858,0.06350079680659454,0.31743641020100277,0.8672596360233665,19,
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND,0.1360153256704981,0.30476078646261434,0.16565669520548273,0.5209916350993669,1.3331474746755467,15,
REACTOME_PROGRAMMED_CELL_DEATH,2.2440053537805738e-4,0.002099368041878129,0.5188480777437918,0.38142033754048776,1.6188188321469177,197,
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR,0.7796934865900383,1,0.05513517633852569,0.2924331192353612,0.7858333048365285,18,
REACTOME_PROTEIN_FOLDING,0.539906103286385,0.8133578210782109,0.08359906036841593,-0.23733538464017287,-0.9590682641928928,96,
REACTOME_PROTEIN_LOCALIZATION,0.8592964824120602,1,0.06335970106437581,-0.19694545229294236,-0.8492300674183884,152,
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,1.0363070297209962e-4,0.0010939412174701853,0.5384340963099162,-0.46312680474726337,-1.8410472239147424,87,
REACTOME_PROTEIN_UBIQUITINATION,0.9562937062937062,1,0.04157178992464793,0.19569662072675087,0.7038442305810065,62,
REACTOME_PTEN_REGULATION,0.9915966386554622,1,0.0380842053196415,0.16318411827002616,0.6643480707154447,137,
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,3.0269496267789955e-5,4.393528355339513e-4,0.5756102610711286,0.7160959169448169,2.1256647539195126,25,
REACTOME_PURINE_CATABOLISM,0.8087318087318087,1,0.057246113520288446,-0.2776532768519868,-0.7589078155597335,16,
REACTOME_PYROPTOSIS,0.0020725678387509016,0.012511464567872416,0.4317076958033464,0.6178475260602574,1.846702276248077,26,
REACTOME_PYRUVATE_METABOLISM,0.7458256029684601,0.9880937854092217,0.055710422676667086,0.2676868010215216,0.830731020981753,30,
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,0.9953488372093023,1,0.052805004567128964,-0.15710044298253306,-0.5731407070360653,54,
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,1,1,0.052482762263545854,-0.12696503380381768,-0.5047184067575635,87,
REACTOME_RAB_GERANYLGERANYLATION,0.9470899470899471,1,0.04241700544387469,0.1969364791141366,0.7073966745479991,61,
REACTOME_RAB_REGULATION_OF_TRAFFICKING,1,1,0.05356693847709506,-0.14361939347527194,-0.5994402812141005,119,
REACTOME_RAC1_GTPASE_CYCLE,4.1067330526463816e-5,5.463361233839463e-4,0.557332238758646,0.41389764683969343,1.7402180070721471,180,
REACTOME_RAC2_GTPASE_CYCLE,1.0796743567577628e-4,0.001133658074595651,0.5384340963099162,0.49245002724077247,1.866699812298926,85,
REACTOME_RAC3_GTPASE_CYCLE,3.7958026174114863e-4,0.0031482833473824683,0.49849310876659025,0.4670653925456717,1.785026799733758,91,
REACTOME_RAF_ACTIVATION,0.9962264150943396,1,0.04319019983341822,0.15763300060820717,0.498270709958904,34,
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,0.7650375939849624,0.9975255206430901,0.05513517633852569,0.2746356587424969,0.7967303391951092,23,
REACTOME_RAP1_SIGNALLING,0.95,1,0.049890735672630714,-0.22060233290293899,-0.5897958499312864,15,
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,0.006408421977236064,0.03108163386502209,0.40701791892395395,-0.6149198836844436,-1.7837509885676515,20,
REACTOME_RAS_PROCESSING,0.1574468085106383,0.33930131004366815,0.1619789488834018,-0.41297354260995456,-1.2407351006651894,23,
REACTOME_RA_BIOSYNTHESIS_PATHWAY,0.09792843691148775,0.2351712098093392,0.19578900214894943,0.49116766955531455,1.3730873283841138,20,
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES,0.19957537154989385,0.40130701076731434,0.14205664357582118,-0.41904837947019047,-1.2155696717089821,20,
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,0.8107606679035251,1,0.051845762486506596,0.24851355796142466,0.7712293656066527,30,
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,0.9769585253456221,1,0.053238649475589886,-0.1815878078528152,-0.70619848651664,79,
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,0.8491879350348028,1,0.06011861425318512,-0.20319376195911454,-0.8171050125743692,91,
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,0.5135135135135135,0.7876267876267876,0.07977059186284526,-0.3555178722225919,-0.9717345851629232,16,
